method,initialization,n_trajectories,seed,finite,invalid_solve_count,final_return,final_q,final_pi1_good,near_optimal_basin,first_delta_safe_positive_update,zero_s1_batch_fraction
sampled_pg_reward_only,uniform,4,91000,True,0,0.9734331842230933,0.9832260244629984,0.9859982629760854,True,103,0.0175
sampled_pg_reward_only,uniform,4,91001,True,0,0.973786185253775,0.983767785374936,0.9858777831900386,True,117,0.032
sampled_pg_reward_only,uniform,4,91002,True,0,0.9736779702465888,0.9836687150626894,0.9858976007661876,True,133,0.0365
sampled_pg_reward_only,uniform,4,91003,True,0,0.9724718387353396,0.9816832625129043,0.9859987576024105,True,117,0.0325
sampled_pg_reward_only,uniform,4,91004,True,0,0.9724937130244173,0.9815041440190758,0.9861572052812493,True,98,0.028
sampled_pg_reward_only,uniform,4,91005,True,0,0.9733851342990255,0.9830707750159074,0.9859082190132584,True,104,0.0245
sampled_pg_reward_only,uniform,4,91006,True,0,0.9755520720347782,0.9851260679450659,0.9870484950306727,True,84,0.015
sampled_pg_reward_only,uniform,4,91007,True,0,0.9728669922009483,0.9824773541384563,0.9858593452073876,True,118,0.027
sampled_pg_reward_only,uniform,4,91008,True,0,0.9692112184680777,0.9792935360319579,0.9837517486364014,True,134,0.0815
sampled_pg_reward_only,uniform,4,91009,True,0,0.9719227177872636,0.9817093969903629,0.9853405646142948,True,114,0.0395
sampled_pg_reward_only,uniform,4,91010,True,0,0.9742828370170875,0.9838502704675623,0.9864411479675645,True,123,0.0225
sampled_pg_reward_only,uniform,4,91011,True,0,0.9733959847311815,0.9825877761842186,0.986535735405662,True,118,0.0245
sampled_pg_reward_only,uniform,4,91012,True,0,0.9737875450719908,0.9831203508710845,0.9865372672049243,True,101,0.0225
sampled_pg_reward_only,uniform,4,91013,True,0,0.9749188993882373,0.9845221688597564,0.9866993352751706,True,93,0.0205
sampled_pg_reward_only,uniform,4,91014,True,0,0.9705031178817621,0.9800385638051624,0.9847610395582943,True,132,0.0575
sampled_pg_reward_only,uniform,4,91015,True,0,0.9744616499840493,0.9838316869056483,0.9866917575407851,True,89,0.023
sampled_pg_reward_only,uniform,4,91016,True,0,0.9728674518690101,0.9819312510627408,0.9861909873172562,True,120,0.024
sampled_pg_reward_only,uniform,4,91017,True,0,0.9738559740325103,0.9835081311120535,0.9861213545755191,True,119,0.0295
sampled_pg_reward_only,uniform,4,91018,True,0,0.9747443863883478,0.9842481415825187,0.9867754760947375,True,104,0.0175
sampled_pg_reward_only,uniform,4,91019,True,0,0.9721901282118148,0.9814348280208539,0.9858919095998999,True,128,0.029
sampled_pg_reward_only,uniform,4,91020,True,0,0.9723443312038681,0.9818731645222266,0.9856500514239801,True,117,0.0425
sampled_pg_reward_only,uniform,4,91021,True,0,0.9716993119360025,0.9817351934404034,0.9848573172634505,True,152,0.058
sampled_pg_reward_only,uniform,4,91022,True,0,0.974765933956091,0.984442055906219,0.9866462564459608,True,88,0.022
sampled_pg_reward_only,uniform,4,91023,True,0,0.9720447565384728,0.9814718862006153,0.9856346541121961,True,150,0.0435
sampled_pg_reward_only,uniform,4,91024,True,0,0.9730771616636192,0.9824063201116633,0.9862313842980052,True,133,0.0355
sampled_pg_reward_only,uniform,4,91025,True,0,0.9730736146785819,0.9826432900078251,0.9859987100477902,True,132,0.033
sampled_pg_reward_only,uniform,4,91026,True,0,0.9675525174027196,0.9786142015500832,0.9824120768337202,True,161,0.12
sampled_pg_reward_only,uniform,4,91027,True,0,0.9732535623733832,0.9832373485487544,0.9857808218749688,True,123,0.0285
sampled_pg_reward_only,uniform,4,91028,True,0,0.973419869582328,0.9832657510110738,0.9858261484783264,True,122,0.037
sampled_pg_reward_only,uniform,4,91029,True,0,0.9738485121002268,0.9834441865183559,0.9862295942415314,True,129,0.0365
sampled_pg_reward_only,uniform,4,91030,True,0,0.9741063237609477,0.9843743828971425,0.9858242460589675,True,129,0.034
sampled_pg_reward_only,uniform,4,91031,True,0,0.9751544046250934,0.984239698300641,0.9872932218354048,True,84,0.0165
sampled_pg_reward_only,uniform,4,91032,True,0,0.9735501378572482,0.9829230079729355,0.986321628960032,True,99,0.026
sampled_pg_reward_only,uniform,4,91033,True,0,0.9743582512162685,0.9838617084013788,0.9865346939052806,True,108,0.021
sampled_pg_reward_only,uniform,4,91034,True,0,0.973225506756232,0.982849400997406,0.9859932346926977,True,111,0.037
sampled_pg_reward_only,uniform,4,91035,True,0,0.9694242837913126,0.9782902527712819,0.9848859634351967,True,147,0.043
sampled_pg_reward_only,uniform,4,91036,True,0,0.9718226293053457,0.9814568287458174,0.9853139298293038,True,170,0.0465
sampled_pg_reward_only,uniform,4,91037,True,0,0.9747538951909762,0.9840770330018329,0.9868986619414926,True,99,0.0205
sampled_pg_reward_only,uniform,4,91038,True,0,0.9722651223956326,0.9816643130677039,0.98568545745392,True,118,0.037
sampled_pg_reward_only,uniform,4,91039,True,0,0.9730076602488742,0.982843038336571,0.9857309499527296,True,142,0.0405
sampled_pg_reward_only,uniform,4,91040,True,0,0.9727157107324089,0.9816555297626419,0.9862260776464861,True,126,0.0265
sampled_pg_reward_only,uniform,4,91041,True,0,0.972914213228516,0.9825433347215752,0.9857721962924042,True,119,0.0325
sampled_pg_reward_only,uniform,4,91042,True,0,0.975182461387865,0.9847178360180908,0.9868958460116045,True,115,0.016
sampled_pg_reward_only,uniform,4,91043,True,0,0.9740089258109281,0.983746479752254,0.9862935484207896,True,118,0.0215
sampled_pg_reward_only,uniform,4,91044,True,0,0.974485879857434,0.984262426136982,0.9863337524816486,True,134,0.021
sampled_pg_reward_only,uniform,4,91045,True,0,0.9754993751905597,0.9851452452187274,0.9869761374951077,True,100,0.0235
sampled_pg_reward_only,uniform,4,91046,True,0,0.9748188772111145,0.9841714251483606,0.9868778626726118,True,85,0.0155
sampled_pg_reward_only,uniform,4,91047,True,0,0.9748892277670513,0.9844031391122199,0.9867107120969673,True,107,0.019
sampled_pg_reward_only,uniform,4,91048,True,0,0.9751144826938473,0.9850195721594677,0.9865513609812009,True,114,0.0205
sampled_pg_reward_only,uniform,4,91049,True,0,0.9697301598356066,0.9798134579610802,0.9840135024093155,True,142,0.059
sampled_pg_reward_only,uniform,4,91050,True,0,0.9752435700893042,0.9850876893363514,0.9867513266261096,True,95,0.016
sampled_pg_reward_only,uniform,4,91051,True,0,0.9750408866261556,0.9844471843078978,0.9869310402735736,True,98,0.014
sampled_pg_reward_only,uniform,4,91052,True,0,0.9749255961070893,0.9847319322298314,0.9866648101921139,True,77,0.0135
sampled_pg_reward_only,uniform,4,91053,True,0,0.9742178213631097,0.98354139354832,0.9866179045041652,True,97,0.019
sampled_pg_reward_only,uniform,4,91054,True,0,0.9733745043973767,0.9831367789616935,0.9857554558942382,True,103,0.0385
sampled_pg_reward_only,uniform,4,91055,True,0,0.9737357504391202,0.9831134074538734,0.9865659427024477,True,111,0.0205
sampled_pg_reward_only,uniform,4,91056,True,0,0.972734164525636,0.9826828062420897,0.9855161906029196,True,126,0.034
sampled_pg_reward_only,uniform,4,91057,True,0,0.9738271593801557,0.9840697624511299,0.9857757631646807,True,128,0.0275
sampled_pg_reward_only,uniform,4,91058,True,0,0.9744280702424787,0.9840711422981293,0.9865621000937315,True,119,0.031
sampled_pg_reward_only,uniform,4,91059,True,0,0.9743183529833457,0.983832428422504,0.9865176653224013,True,125,0.0275
sampled_pg_reward_only,uniform,4,91060,True,0,0.9735450967527817,0.982881527007123,0.9863550732420344,True,122,0.027
sampled_pg_reward_only,uniform,4,91061,True,0,0.9727758520106582,0.9826514719490027,0.9855359110654772,True,120,0.042
sampled_pg_reward_only,uniform,4,91062,True,0,0.9745340925621163,0.9844283058782929,0.9862741892404461,True,114,0.027
sampled_pg_reward_only,uniform,4,91063,True,0,0.973358523081318,0.982728799833358,0.9861390150953151,True,119,0.0285
sampled_pg_reward_only,uniform,4,91064,True,0,0.9748382174622677,0.9845158854554823,0.9867377658845038,True,71,0.017
sampled_pg_reward_only,uniform,4,91065,True,0,0.9696328875927109,0.9798243802520201,0.9839349145929732,True,149,0.0765
sampled_pg_reward_only,uniform,4,91066,True,0,0.9710516173130787,0.9802057900743276,0.9853271171426804,True,122,0.046
sampled_pg_reward_only,uniform,4,91067,True,0,0.9736865541104373,0.9832960463191615,0.9860996408819295,True,98,0.032
sampled_pg_reward_only,uniform,4,91068,True,0,0.9735511656642877,0.9832726070095109,0.9860445906851674,True,101,0.028
sampled_pg_reward_only,uniform,4,91069,True,0,0.973686629804904,0.9832841988440022,0.986133221875846,True,107,0.034
sampled_pg_reward_only,uniform,4,91070,True,0,0.9711048912220633,0.9806422641489315,0.9850684453606144,True,95,0.0515
sampled_pg_reward_only,uniform,4,91071,True,0,0.9725261161947677,0.9818886783878802,0.9859640943174237,True,132,0.034
sampled_pg_reward_only,uniform,4,91072,True,0,0.972772411518404,0.9818242619170904,0.9862481172137075,True,103,0.025
sampled_pg_reward_only,uniform,4,91073,True,0,0.9740209323283366,0.98352078506206,0.9864164831353391,True,153,0.03
sampled_pg_reward_only,uniform,4,91074,True,0,0.9728763225515866,0.9818720776091744,0.9862950006851177,True,111,0.0265
sampled_pg_reward_only,uniform,4,91075,True,0,0.9742302308662111,0.9840880402130707,0.9862848203447716,True,130,0.022
sampled_pg_reward_only,uniform,4,91076,True,0,0.9719707792267298,0.9820206218726418,0.9851143654301476,True,137,0.0455
sampled_pg_reward_only,uniform,4,91077,True,0,0.9728401478494532,0.9828928881600777,0.9855220139899549,True,149,0.0405
sampled_pg_reward_only,uniform,4,91078,True,0,0.9729073501173586,0.982412494308831,0.9859614358261961,True,123,0.0315
sampled_pg_reward_only,uniform,4,91079,True,0,0.9747674569332425,0.9844990120068872,0.9866976863263196,True,115,0.02
sampled_pg_reward_only,uniform,4,91080,True,0,0.9742011089208036,0.9837394932642661,0.9863838875051769,True,122,0.0325
sampled_pg_reward_only,uniform,4,91081,True,0,0.973388013899056,0.9826574801773289,0.9863240220261356,True,96,0.024
sampled_pg_reward_only,uniform,4,91082,True,0,0.9713329943765283,0.9813157068805552,0.9848926478697909,True,180,0.058
sampled_pg_reward_only,uniform,4,91083,True,0,0.9705411457090222,0.9809422194574771,0.9842183093447887,True,166,0.0665
sampled_pg_reward_only,uniform,4,91084,True,0,0.9718994649129546,0.9807272880756257,0.9860225168741266,True,95,0.0255
sampled_pg_reward_only,uniform,4,91085,True,0,0.9741788734354466,0.9838640391953513,0.9864388221487201,True,103,0.023
sampled_pg_reward_only,uniform,4,91086,True,0,0.9708288581122408,0.9802016075341741,0.9851504854266558,True,146,0.0515
sampled_pg_reward_only,uniform,4,91087,True,0,0.9748241376000465,0.9843676679860918,0.9867360925858643,True,103,0.012
sampled_pg_reward_only,uniform,4,91088,True,0,0.9737281813137754,0.9829116262393832,0.9865825016686305,True,106,0.0195
sampled_pg_reward_only,uniform,4,91089,True,0,0.9741051379579939,0.9836007019775109,0.9865152513592115,True,90,0.0195
sampled_pg_reward_only,uniform,4,91090,True,0,0.9750122120325289,0.9846253790817928,0.9868639725760727,True,105,0.013
sampled_pg_reward_only,uniform,4,91091,True,0,0.9717945135701905,0.9813183116071754,0.9854044473874094,True,120,0.0475
sampled_pg_reward_only,uniform,4,91092,True,0,0.9744171920165206,0.9839574210180096,0.9865682843787367,True,108,0.0315
sampled_pg_reward_only,uniform,4,91093,True,0,0.9714770101923836,0.9813255978278537,0.9850262090819287,True,157,0.059
sampled_pg_reward_only,uniform,4,91094,True,0,0.9718763935189173,0.9817157708837766,0.9852184041231299,True,152,0.0415
sampled_pg_reward_only,uniform,4,91095,True,0,0.9700636565180892,0.979560847237798,0.9845975175886905,True,127,0.052
sampled_pg_reward_only,uniform,4,91096,True,0,0.9740237676727582,0.9835124578960903,0.986374660922217,True,125,0.0295
sampled_pg_reward_only,uniform,4,91097,True,0,0.9736905038733809,0.9832679508536017,0.9861250705067524,True,101,0.0365
sampled_pg_reward_only,uniform,4,91098,True,0,0.9703339761380595,0.9796706825901993,0.984874328286753,True,153,0.0525
sampled_pg_reward_only,uniform,4,91099,True,0,0.9740149801161115,0.9833733020999224,0.9865679618981519,True,123,0.019
sampled_pg_logbarrier_handoff,uniform,4,91000,True,0,0.9571186796954347,0.9720599190023959,0.9770349097484446,True,117,0.038
sampled_pg_logbarrier_handoff,uniform,4,91001,True,0,0.9579036408455041,0.9726975814601166,0.977304391598191,True,131,0.0505
sampled_pg_logbarrier_handoff,uniform,4,91002,True,0,0.9574073191566348,0.9718610155924092,0.9774108161007649,True,147,0.0515
