update,environment_steps,batch_training_episodes,cumulative_training_episodes,training_return,training_episode_length,beta,barrier_active
1,3926,8,8,-490.625,490.75,546.4135158976487,True
2,7926,8,16,-500.0,500.0,546.4135158976487,True
3,11926,8,24,-500.0,500.0,546.4135158976487,True
4,15926,8,32,-500.0,500.0,546.4135158976487,True
5,19862,8,40,-491.875,492.0,546.4135158976487,True
6,23862,8,48,-500.0,500.0,546.4135158976487,True
7,27862,8,56,-500.0,500.0,546.4135158976487,True
8,31862,8,64,-500.0,500.0,546.4135158976487,True
9,35862,8,72,-500.0,500.0,546.4135158976487,True
10,39862,8,80,-500.0,500.0,546.4135158976487,True
11,43862,8,88,-500.0,500.0,546.4135158976487,True
12,47862,8,96,-500.0,500.0,546.4135158976487,True
13,51862,8,104,-500.0,500.0,546.4135158976487,True
14,55758,8,112,-486.875,487.0,546.4135158976487,True
15,59758,8,120,-500.0,500.0,546.4135158976487,True
16,63758,8,128,-500.0,500.0,546.4135158976487,True
17,67758,8,136,-500.0,500.0,546.4135158976487,True
18,71758,8,144,-500.0,500.0,546.4135158976487,True
19,75758,8,152,-500.0,500.0,546.4135158976487,True
20,79758,8,160,-500.0,500.0,546.4135158976487,True
21,83758,8,168,-500.0,500.0,546.4135158976487,True
22,87758,8,176,-500.0,500.0,546.4135158976487,True
23,91758,8,184,-500.0,500.0,546.4135158976487,True
24,95758,8,192,-500.0,500.0,546.4135158976487,True
25,99758,8,200,-500.0,500.0,546.4135158976487,True
26,103758,8,208,-500.0,500.0,546.4135158976487,True
27,107758,8,216,-500.0,500.0,546.4135158976487,True
28,111758,8,224,-500.0,500.0,546.4135158976487,True
29,115758,8,232,-500.0,500.0,546.4135158976487,True
30,119758,8,240,-500.0,500.0,546.4135158976487,True
31,123758,8,248,-500.0,500.0,546.4135158976487,True
32,127758,8,256,-500.0,500.0,546.4135158976487,True
33,131758,8,264,-500.0,500.0,546.4135158976487,True
34,135758,8,272,-500.0,500.0,546.4135158976487,True
35,139758,8,280,-500.0,500.0,546.4135158976487,True
36,143758,8,288,-500.0,500.0,546.4135158976487,True
37,147758,8,296,-500.0,500.0,546.4135158976487,True
38,151758,8,304,-500.0,500.0,546.4135158976487,True
39,155758,8,312,-500.0,500.0,546.4135158976487,True
40,159758,8,320,-500.0,500.0,546.4135158976487,True
41,163758,8,328,-500.0,500.0,546.4135158976487,True
42,167758,8,336,-500.0,500.0,546.4135158976487,True
43,171758,8,344,-500.0,500.0,546.4135158976487,True
44,175758,8,352,-500.0,500.0,546.4135158976487,True
45,179758,8,360,-500.0,500.0,546.4135158976487,True
46,183758,8,368,-500.0,500.0,546.4135158976487,True
47,187758,8,376,-500.0,500.0,546.4135158976487,True
48,191758,8,384,-500.0,500.0,546.4135158976487,True
49,195758,8,392,-500.0,500.0,546.4135158976487,True
50,199758,8,400,-500.0,500.0,546.4135158976487,True
51,203758,8,408,-500.0,500.0,546.4135158976487,True
52,207758,8,416,-500.0,500.0,546.4135158976487,True
53,211758,8,424,-500.0,500.0,546.4135158976487,True
54,215758,8,432,-500.0,500.0,546.4135158976487,True
55,219758,8,440,-500.0,500.0,546.4135158976487,True
56,223758,8,448,-500.0,500.0,546.4135158976487,True
57,227758,8,456,-500.0,500.0,546.4135158976487,True
58,231758,8,464,-500.0,500.0,546.4135158976487,True
59,235758,8,472,-500.0,500.0,546.4135158976487,True
60,239758,8,480,-500.0,500.0,546.4135158976487,True
61,243758,8,488,-500.0,500.0,546.4135158976487,True
62,247758,8,496,-500.0,500.0,546.4135158976487,True
63,251758,8,504,-500.0,500.0,546.4135158976487,True
64,255758,8,512,-500.0,500.0,546.4135158976487,True
65,259758,8,520,-500.0,500.0,546.4135158976487,True
66,263758,8,528,-500.0,500.0,546.4135158976487,True
67,267758,8,536,-500.0,500.0,546.4135158976487,True
68,271758,8,544,-500.0,500.0,546.4135158976487,True
69,275758,8,552,-500.0,500.0,546.4135158976487,True
70,279758,8,560,-500.0,500.0,546.4135158976487,True
71,283758,8,568,-500.0,500.0,546.4135158976487,True
72,287758,8,576,-500.0,500.0,546.4135158976487,True
73,291758,8,584,-500.0,500.0,546.4135158976487,True
74,295758,8,592,-500.0,500.0,546.4135158976487,True
75,299758,8,600,-500.0,500.0,546.4135158976487,True
76,303758,8,608,-500.0,500.0,546.4135158976487,True
77,307758,8,616,-500.0,500.0,546.4135158976487,True
78,311758,8,624,-500.0,500.0,546.4135158976487,True
79,315758,8,632,-500.0,500.0,546.4135158976487,True
80,319758,8,640,-500.0,500.0,546.4135158976487,True
81,323657,8,648,-487.25,487.375,546.4135158976487,True
82,327657,8,656,-500.0,500.0,546.4135158976487,True
83,331657,8,664,-500.0,500.0,546.4135158976487,True
84,335657,8,672,-500.0,500.0,546.4135158976487,True
85,339657,8,680,-500.0,500.0,546.4135158976487,True
86,343657,8,688,-500.0,500.0,546.4135158976487,True
87,347657,8,696,-500.0,500.0,546.4135158976487,True
88,351657,8,704,-500.0,500.0,546.4135158976487,True
89,355657,8,712,-500.0,500.0,546.4135158976487,True
90,359657,8,720,-500.0,500.0,546.4135158976487,True
91,363657,8,728,-500.0,500.0,546.4135158976487,True
92,367657,8,736,-500.0,500.0,546.4135158976487,True
93,371657,8,744,-500.0,500.0,546.4135158976487,True
94,375657,8,752,-500.0,500.0,546.4135158976487,True
95,379657,8,760,-500.0,500.0,546.4135158976487,True
96,383657,8,768,-500.0,500.0,546.4135158976487,True
97,387657,8,776,-500.0,500.0,546.4135158976487,True
98,391657,8,784,-500.0,500.0,546.4135158976487,True
99,395657,8,792,-500.0,500.0,546.4135158976487,True
100,399657,8,800,-500.0,500.0,546.4135158976487,True
101,403657,8,808,-500.0,500.0,546.4135158976487,True
102,407657,8,816,-500.0,500.0,546.4135158976487,True
103,411657,8,824,-500.0,500.0,546.4135158976487,True
104,415657,8,832,-500.0,500.0,546.4135158976487,True
105,419657,8,840,-500.0,500.0,546.4135158976487,True
106,423657,8,848,-500.0,500.0,546.4135158976487,True
107,427657,8,856,-500.0,500.0,546.4135158976487,True
108,431657,8,864,-500.0,500.0,546.4135158976487,True
109,435657,8,872,-500.0,500.0,546.4135158976487,True
110,439657,8,880,-500.0,500.0,546.4135158976487,True
111,443657,8,888,-500.0,500.0,546.4135158976487,True
112,447657,8,896,-500.0,500.0,546.4135158976487,True
113,451657,8,904,-500.0,500.0,546.4135158976487,True
114,455657,8,912,-500.0,500.0,546.4135158976487,True
115,459657,8,920,-500.0,500.0,546.4135158976487,True
116,463657,8,928,-500.0,500.0,546.4135158976487,True
117,467657,8,936,-500.0,500.0,546.4135158976487,True
118,471657,8,944,-500.0,500.0,546.4135158976487,True
119,475657,8,952,-500.0,500.0,546.4135158976487,True
120,479657,8,960,-500.0,500.0,546.4135158976487,True
121,483657,8,968,-500.0,500.0,546.4135158976487,True
122,487657,8,976,-500.0,500.0,546.4135158976487,True
123,491657,8,984,-500.0,500.0,546.4135158976487,True
124,495657,8,992,-500.0,500.0,546.4135158976487,True
125,499657,8,1000,-500.0,500.0,546.4135158976487,True
126,503657,8,1008,-500.0,500.0,546.4135158976487,True
127,507657,8,1016,-500.0,500.0,546.4135158976487,True
128,511657,8,1024,-500.0,500.0,546.4135158976487,True
129,515657,8,1032,-500.0,500.0,546.4135158976487,True
130,519657,8,1040,-500.0,500.0,546.4135158976487,True
131,523657,8,1048,-500.0,500.0,546.4135158976487,True
132,527657,8,1056,-500.0,500.0,546.4135158976487,True
133,531657,8,1064,-500.0,500.0,546.4135158976487,True
134,535657,8,1072,-500.0,500.0,546.4135158976487,True
135,539657,8,1080,-500.0,500.0,546.4135158976487,True
136,543657,8,1088,-500.0,500.0,546.4135158976487,True
137,547657,8,1096,-500.0,500.0,546.4135158976487,True
138,551657,8,1104,-500.0,500.0,546.4135158976487,True
139,555657,8,1112,-500.0,500.0,546.4135158976487,True
140,559657,8,1120,-500.0,500.0,546.4135158976487,True
141,563657,8,1128,-500.0,500.0,546.4135158976487,True
142,567657,8,1136,-500.0,500.0,546.4135158976487,True
143,571657,8,1144,-500.0,500.0,546.4135158976487,True
144,575657,8,1152,-500.0,500.0,546.4135158976487,True
145,579657,8,1160,-500.0,500.0,546.4135158976487,True
146,583657,8,1168,-500.0,500.0,546.4135158976487,True
147,587657,8,1176,-500.0,500.0,546.4135158976487,True
148,591657,8,1184,-500.0,500.0,546.4135158976487,True
149,595657,8,1192,-500.0,500.0,546.4135158976487,True
150,599657,8,1200,-500.0,500.0,546.4135158976487,True
151,603657,8,1208,-500.0,500.0,546.4135158976487,True
152,607657,8,1216,-500.0,500.0,546.4135158976487,True
153,611657,8,1224,-500.0,500.0,546.4135158976487,True
154,615657,8,1232,-500.0,500.0,546.4135158976487,True
155,619657,8,1240,-500.0,500.0,546.4135158976487,True
156,623657,8,1248,-500.0,500.0,546.4135158976487,True
157,627657,8,1256,-500.0,500.0,546.4135158976487,True
158,631657,8,1264,-500.0,500.0,546.4135158976487,True
159,635657,8,1272,-500.0,500.0,546.4135158976487,True
160,639657,8,1280,-500.0,500.0,546.4135158976487,True
161,643657,8,1288,-500.0,500.0,546.4135158976487,True
162,647657,8,1296,-500.0,500.0,546.4135158976487,True
163,651657,8,1304,-500.0,500.0,546.4135158976487,True
164,655657,8,1312,-500.0,500.0,546.4135158976487,True
165,659657,8,1320,-500.0,500.0,546.4135158976487,True
166,663657,8,1328,-500.0,500.0,546.4135158976487,True
167,667657,8,1336,-500.0,500.0,546.4135158976487,True
168,671657,8,1344,-500.0,500.0,546.4135158976487,True
169,675657,8,1352,-500.0,500.0,546.4135158976487,True
170,679657,8,1360,-500.0,500.0,546.4135158976487,True
171,683657,8,1368,-500.0,500.0,546.4135158976487,True
172,687657,8,1376,-500.0,500.0,546.4135158976487,True
173,691657,8,1384,-500.0,500.0,546.4135158976487,True
174,695657,8,1392,-500.0,500.0,546.4135158976487,True
175,699657,8,1400,-500.0,500.0,546.4135158976487,True
176,703657,8,1408,-500.0,500.0,546.4135158976487,True
177,707657,8,1416,-500.0,500.0,546.4135158976487,True
178,711657,8,1424,-500.0,500.0,546.4135158976487,True
179,715657,8,1432,-500.0,500.0,546.4135158976487,True
180,719657,8,1440,-500.0,500.0,546.4135158976487,True
181,723657,8,1448,-500.0,500.0,546.4135158976487,True
182,727657,8,1456,-500.0,500.0,546.4135158976487,True
183,731657,8,1464,-500.0,500.0,546.4135158976487,True
184,735657,8,1472,-500.0,500.0,546.4135158976487,True
185,739657,8,1480,-500.0,500.0,546.4135158976487,True
186,743657,8,1488,-500.0,500.0,546.4135158976487,True
187,747657,8,1496,-500.0,500.0,546.4135158976487,True
188,751657,8,1504,-500.0,500.0,546.4135158976487,True
189,755657,8,1512,-500.0,500.0,546.4135158976487,True
190,759657,8,1520,-500.0,500.0,546.4135158976487,True
191,763620,8,1528,-495.125,495.375,546.4135158976487,True
192,767620,8,1536,-500.0,500.0,546.4135158976487,True
193,771609,8,1544,-498.5,498.625,546.4135158976487,True
194,775609,8,1552,-500.0,500.0,546.4135158976487,True
195,779609,8,1560,-500.0,500.0,546.4135158976487,True
196,783609,8,1568,-500.0,500.0,546.4135158976487,True
197,787609,8,1576,-500.0,500.0,546.4135158976487,True
198,791609,8,1584,-500.0,500.0,546.4135158976487,True
199,795609,8,1592,-500.0,500.0,546.4135158976487,True
200,799609,8,1600,-500.0,500.0,546.4135158976487,True
201,803609,8,1608,-500.0,500.0,546.4135158976487,True
202,807609,8,1616,-500.0,500.0,546.4135158976487,True
203,811609,8,1624,-500.0,500.0,546.4135158976487,True
204,815609,8,1632,-500.0,500.0,546.4135158976487,True
205,819609,8,1640,-500.0,500.0,546.4135158976487,True
206,823609,8,1648,-500.0,500.0,546.4135158976487,True
207,827609,8,1656,-500.0,500.0,546.4135158976487,True
208,831609,8,1664,-500.0,500.0,546.4135158976487,True
209,835609,8,1672,-500.0,500.0,546.4135158976487,True
210,839609,8,1680,-500.0,500.0,546.4135158976487,True
211,843609,8,1688,-500.0,500.0,546.4135158976487,True
212,847609,8,1696,-500.0,500.0,546.4135158976487,True
213,851609,8,1704,-500.0,500.0,546.4135158976487,True
214,855609,8,1712,-500.0,500.0,546.4135158976487,True
215,859609,8,1720,-500.0,500.0,546.4135158976487,True
216,863609,8,1728,-500.0,500.0,546.4135158976487,True
217,867609,8,1736,-500.0,500.0,546.4135158976487,True
218,871609,8,1744,-500.0,500.0,546.4135158976487,True
219,875609,8,1752,-500.0,500.0,546.4135158976487,True
220,879609,8,1760,-500.0,500.0,546.4135158976487,True
221,883609,8,1768,-500.0,500.0,546.4135158976487,True
222,887609,8,1776,-500.0,500.0,546.4135158976487,True
223,891609,8,1784,-500.0,500.0,546.4135158976487,True
224,895609,8,1792,-500.0,500.0,546.4135158976487,True
225,899609,8,1800,-500.0,500.0,546.4135158976487,True
226,903609,8,1808,-500.0,500.0,546.4135158976487,True
227,907609,8,1816,-500.0,500.0,546.4135158976487,True
228,911609,8,1824,-500.0,500.0,546.4135158976487,True
229,915609,8,1832,-500.0,500.0,546.4135158976487,True
230,919609,8,1840,-500.0,500.0,546.4135158976487,True
231,923609,8,1848,-500.0,500.0,546.4135158976487,True
232,927609,8,1856,-500.0,500.0,546.4135158976487,True
233,931609,8,1864,-500.0,500.0,546.4135158976487,True
234,935609,8,1872,-500.0,500.0,546.4135158976487,True
235,939609,8,1880,-500.0,500.0,546.4135158976487,True
236,943609,8,1888,-500.0,500.0,546.4135158976487,True
237,947609,8,1896,-500.0,500.0,546.4135158976487,True
238,951609,8,1904,-500.0,500.0,546.4135158976487,True
239,955609,8,1912,-500.0,500.0,546.4135158976487,True
