update,environment_steps,batch_training_episodes,cumulative_training_episodes,training_return,training_episode_length,beta,barrier_active
1,4000,8,8,-500.0,500.0,546.4135158976487,True
2,8000,8,16,-500.0,500.0,546.4135158976487,True
3,11859,8,24,-482.25,482.375,546.4135158976487,True
4,15795,8,32,-491.875,492.0,546.4135158976487,True
5,19719,8,40,-490.25,490.5,546.4135158976487,True
6,23719,8,48,-500.0,500.0,546.4135158976487,True
7,27589,8,56,-483.5,483.75,546.4135158976487,True
8,31589,8,64,-500.0,500.0,546.4135158976487,True
9,35505,8,72,-489.375,489.5,546.4135158976487,True
10,39017,8,80,-438.375,439.0,546.4135158976487,True
11,42628,8,88,-451.0,451.375,546.4135158976487,True
12,46610,8,96,-497.625,497.75,546.4135158976487,True
13,50099,8,104,-435.625,436.125,546.4135158976487,True
14,54043,8,112,-492.75,493.0,546.4135158976487,True
15,57869,8,120,-478.125,478.25,546.4135158976487,True
16,61767,8,128,-487.125,487.25,546.4135158976487,True
17,65413,8,136,-455.375,455.75,546.4135158976487,True
18,69239,8,144,-478.0,478.25,546.4135158976487,True
19,72884,8,152,-455.25,455.625,546.4135158976487,True
20,76884,8,160,-500.0,500.0,546.4135158976487,True
21,80671,8,168,-473.125,473.375,546.4135158976487,True
22,84323,8,176,-456.125,456.5,546.4135158976487,True
23,88294,8,184,-496.125,496.375,546.4135158976487,True
24,91907,8,192,-451.25,451.625,546.4135158976487,True
25,95779,8,200,-483.875,484.0,546.4135158976487,True
26,99476,8,208,-461.625,462.125,546.4135158976487,True
27,103024,8,216,-443.0,443.5,546.4135158976487,True
28,106573,8,224,-443.125,443.625,546.4135158976487,True
29,110259,8,232,-460.375,460.75,546.4135158976487,True
30,113967,8,240,-463.125,463.5,546.4135158976487,True
31,117487,8,248,-439.5,440.0,546.4135158976487,True
32,120828,8,256,-416.875,417.625,546.4135158976487,True
33,124051,8,264,-402.25,402.875,546.4135158976487,True
34,127801,8,272,-468.5,468.75,546.4135158976487,True
35,131298,8,280,-436.5,437.125,546.4135158976487,True
36,134358,8,288,-381.75,382.5,546.4135158976487,True
37,138008,8,296,-455.875,456.25,546.4135158976487,True
38,141370,8,304,-419.625,420.25,546.4135158976487,True
39,144729,8,312,-419.125,419.875,546.4135158976487,True
40,148197,8,320,-432.875,433.5,546.4135158976487,True
41,151250,8,328,-380.625,381.625,546.4135158976487,True
42,153961,8,336,-337.875,338.875,546.4135158976487,True
43,156997,8,344,-378.625,379.5,546.4135158976487,True
44,159708,8,352,-337.875,338.875,546.4135158976487,True
45,162784,8,360,-383.75,384.5,546.4135158976487,True
46,165358,8,368,-320.875,321.75,546.4135158976487,True
47,168160,8,376,-349.375,350.25,546.4135158976487,True
48,170386,8,384,-277.375,278.25,546.4135158976487,True
49,172964,8,392,-321.25,322.25,546.4135158976487,True
50,175735,8,400,-345.5,346.375,546.4135158976487,True
51,178492,8,408,-343.75,344.625,546.4135158976487,True
52,181228,8,416,-341.125,342.0,546.4135158976487,True
53,184093,8,424,-357.25,358.125,546.4135158976487,True
54,186348,8,432,-280.875,281.875,546.4135158976487,True
55,188749,8,440,-299.125,300.125,546.4135158976487,True
56,191227,8,448,-308.75,309.75,546.4135158976487,True
57,193168,8,456,-241.625,242.625,546.4135158976487,True
58,195589,8,464,-301.75,302.625,546.4135158976487,True
59,197533,8,472,-242.0,243.0,546.4135158976487,True
60,199715,8,480,-271.75,272.75,546.4135158976487,True
61,202111,8,488,-298.5,299.5,546.4135158976487,True
62,204155,8,496,-254.5,255.5,546.4135158976487,True
63,206112,8,504,-243.625,244.625,546.4135158976487,True
64,208479,8,512,-294.875,295.875,546.4135158976487,True
65,210689,8,520,-275.25,276.25,546.4135158976487,True
66,212703,8,528,-250.75,251.75,546.4135158976487,True
67,214939,8,536,-278.5,279.5,546.4135158976487,True
68,216623,8,544,-209.5,210.5,546.4135158976487,True
69,218799,8,552,-271.125,272.0,546.4135158976487,True
70,220570,8,560,-220.375,221.375,546.4135158976487,True
71,222632,8,568,-256.75,257.75,546.4135158976487,True
72,224488,8,576,-231.0,232.0,546.4135158976487,True
73,226616,8,584,-265.0,266.0,546.4135158976487,True
74,228665,8,592,-255.125,256.125,546.4135158976487,True
75,230442,8,600,-221.125,222.125,546.4135158976487,True
76,232214,8,608,-220.5,221.5,546.4135158976487,True
77,234240,8,616,-252.25,253.25,546.4135158976487,True
78,236345,8,624,-262.25,263.125,546.4135158976487,True
79,238171,8,632,-227.25,228.25,546.4135158976487,True
80,240455,8,640,-284.625,285.5,546.4135158976487,True
81,243013,8,648,-319.0,319.75,546.4135158976487,True
82,245232,8,656,-276.375,277.375,546.4135158976487,True
83,246992,8,664,-219.0,220.0,546.4135158976487,True
84,249017,8,672,-252.125,253.125,546.4135158976487,True
85,251261,8,680,-279.5,280.5,546.4135158976487,True
86,253404,8,688,-266.875,267.875,546.4135158976487,True
87,255328,8,696,-239.5,240.5,546.4135158976487,True
88,257335,8,704,-249.875,250.875,546.4135158976487,True
89,259397,8,712,-256.75,257.75,546.4135158976487,True
90,261104,8,720,-212.375,213.375,546.4135158976487,True
91,263152,8,728,-255.0,256.0,546.4135158976487,True
92,265447,8,736,-286.0,286.875,546.4135158976487,True
93,267237,8,744,-222.75,223.75,546.4135158976487,True
94,269355,8,752,-263.75,264.75,546.4135158976487,True
95,271215,8,760,-231.5,232.5,546.4135158976487,True
96,273586,8,768,-295.375,296.375,546.4135158976487,True
97,275404,8,776,-226.25,227.25,546.4135158976487,True
98,277154,8,784,-217.75,218.75,546.4135158976487,True
99,279118,8,792,-244.5,245.5,546.4135158976487,True
100,281386,8,800,-282.5,283.5,546.4135158976487,True
101,283682,8,808,-286.0,287.0,546.4135158976487,True
102,285840,8,816,-268.75,269.75,546.4135158976487,True
103,288026,8,824,-272.25,273.25,546.4135158976487,True
104,290107,8,832,-259.125,260.125,546.4135158976487,True
105,292245,8,840,-266.25,267.25,546.4135158976487,True
106,294358,8,848,-263.125,264.125,546.4135158976487,True
107,296365,8,856,-249.875,250.875,546.4135158976487,True
108,298340,8,864,-245.875,246.875,546.4135158976487,True
109,300620,8,872,-284.0,285.0,546.4135158976487,True
110,302746,8,880,-264.75,265.75,546.4135158976487,True
111,304843,8,888,-261.125,262.125,546.4135158976487,True
112,307064,8,896,-276.625,277.625,546.4135158976487,True
113,309128,8,904,-257.0,258.0,546.4135158976487,True
114,311351,8,912,-276.875,277.875,546.4135158976487,True
115,313309,8,920,-243.75,244.75,546.4135158976487,True
116,315655,8,928,-292.25,293.25,546.4135158976487,True
117,317821,8,936,-269.75,270.75,546.4135158976487,True
118,319709,8,944,-235.0,236.0,546.4135158976487,True
119,321961,8,952,-280.5,281.5,546.4135158976487,True
120,323797,8,960,-228.5,229.5,546.4135158976487,True
121,325835,8,968,-253.875,254.75,546.4135158976487,True
122,327948,8,976,-263.25,264.125,546.4135158976487,True
123,329776,8,984,-227.5,228.5,546.4135158976487,True
124,331755,8,992,-246.375,247.375,546.4135158976487,True
125,333584,8,1000,-227.625,228.625,546.4135158976487,True
126,335526,8,1008,-241.875,242.75,546.4135158976487,True
127,337419,8,1016,-235.625,236.625,546.4135158976487,True
